item_id,order_id,product_id,quantity,unit_price,discount_percent
OI003325,O000950,P0354,4,175.8,0
OI003326,O000782,P0285,5,54.01,0
OI003327,O000696,P0470,2,483.96,5
OI003328,O000138,P0281,4,612.57,5
OI003329,O000793,P0466,5,484.8,5
OI003330,O000114,P0142,3,961.83,10
OI003331,O000110,P0337,1,995.47,5
OI003332,O000345,P0370,4,170.89,0
OI003333,O000364,P0283,2,618.89,5
OI003334,O000469,P0070,2,68.57,0
OI003335,O000569,P0143,4,987.53,5
OI003336,O000270,P0474,5,750.29,0
OI003337,O000864,P0499,3,581.5,5
OI003338,O000021,P0345,2,738.36,0
OI003339,O000262,P0019,2,978.89,10
OI003340,O000306,P0113,2,139.28,20
OI003341,O000490,P0184,2,698.5,0
OI003342,O000500,P0191,2,51.01,5
OI003343,O000941,P0048,4,342.11,0
OI003344,O000834,P0130,4,205.07,0
OI003345,O000706,P0367,5,238.5,20
OI003346,O000936,P0236,3,403.9,0
OI003347,O000460,P0068,1,686.95,5
OI003348,O000184,P0213,1,474.98,20
OI003349,O000084,P0441,2,586.22,5
OI003350,O000245,P0484,1,271.03,10
OI003351,O000137,P0318,4,397.96,5
OI003352,O000167,P0411,2,939.5,20
OI003353,O000998,P0008,5,65.32,20
OI003354,O000755,P0497,4,843.02,20
OI003355,O000944,P0489,1,389.33,20
OI003356,O000314,P0044,5,517.02,20
OI003357,O000742,P0186,1,310.16,10
OI003358,O000522,P0154,1,446.57,20
OI003359,O000802,P0101,3,608.61,5
OI003360,O000461,P0291,4,350.35,10
OI003361,O000772,P0086,4,197.88,5
OI003362,O000790,P0069,4,883.24,0
OI003363,O000182,P0152,2,263.17,20
OI003364,O000282,P0471,3,941.43,10
OI003365,O000546,P0345,2,110.4,0
OI003366,O000180,P0486,5,950.87,0
OI003367,O000835,P0076,2,727.11,0
OI003368,O000779,P0135,2,209.0,10
OI003369,O000491,P0455,2,722.96,10
OI003370,O000944,P0499,2,890.07,0
OI003371,O000747,P0273,2,232.66,10
OI003372,O000415,P0487,1,810.83,5
OI003373,O000159,P0041,3,849.86,20
OI003374,O000831,P0015,3,980.34,10
OI003375,O000758,P0443,4,780.58,20
OI003376,O000551,P0256,3,798.11,20
OI003377,O000550,P0370,3,947.52,10
OI003378,O000492,P0224,3,568.67,10
OI003379,O000805,P0198,5,779.15,20
OI003380,O000131,P0221,2,906.89,5
OI003381,O000162,P0091,3,292.7,0
OI003382,O000017,P0294,3,926.04,10
OI003383,O000146,P0045,3,193.51,20
OI003384,O000293,P0166,3,579.96,20
OI003385,O000619,P0433,4,189.91,5
OI003386,O000028,P0233,3,145.34,10
OI003387,O000244,P0137,2,390.96,10
OI003388,O000108,P0342,3,654.16,5
OI003389,O000508,P0406,2,941.55,0
OI003390,O000617,P0398,3,887.27,5
OI003391,O000115,P0232,5,418.52,20
OI003392,O000463,P0054,1,39.69,0
OI003393,O000617,P0482,5,823.73,5
OI003394,O000291,P0478,1,88.61,20
OI003395,O000190,P0470,5,288.04,5
OI003396,O000429,P0186,3,741.73,5
OI003397,O000887,P0456,5,799.54,10
OI003398,O000547,P0433,4,58.12,20
OI003399,O000398,P0330,2,871.0,0
OI003400,O000842,P0408,3,876.56,5
OI003401,O000456,P0464,4,468.17,5
OI003402,O000881,P0205,3,412.67,5
OI003403,O000959,P0002,1,285.87,0
OI003404,O000096,P0474,3,817.14,20
OI003405,O000129,P0013,3,332.23,0
OI003406,O000075,P0013,2,489.01,5
OI003407,O000263,P0034,3,194.45,20
OI003408,O000400,P0062,4,36.21,10
OI003409,O000465,P0496,5,695.38,0
OI003410,O000446,P0391,4,533.8,0
OI003411,O000093,P0085,1,206.47,5
OI003412,O000775,P0319,3,357.55,5
OI003413,O000801,P0091,1,604.92,5
OI003414,O000993,P0402,2,350.53,10
OI003415,O000722,P0424,2,910.45,5
OI003416,O000347,P0078,4,234.57,5
OI003417,O000357,P0001,3,369.95,20
OI003418,O000455,P0401,3,233.25,5
OI003419,O000867,P0219,1,512.2,0
OI003420,O000962,P0204,1,908.32,20
OI003421,O000094,P0262,2,395.2,20
OI003422,O000248,P0392,5,808.86,5
OI003423,O000781,P0020,1,24.02,0
OI003424,O000320,P0203,1,360.68,5
OI003425,O000375,P0362,1,964.02,20
OI003426,O000891,P0473,3,538.79,10
OI003427,O000825,P0245,2,331.07,10
OI003428,O000269,P0075,2,979.88,5
OI003429,O000313,P0073,2,920.45,0
OI003430,O000218,P0387,5,299.12,5
OI003431,O000709,P0287,5,162.74,5
OI003432,O000366,P0376,3,410.98,20
OI003433,O000375,P0421,5,992.97,10
OI003434,O000433,P0191,1,901.22,5
OI003435,O000981,P0443,2,76.0,0
OI003436,O000114,P0140,4,686.84,20
OI003437,O000565,P0054,2,16.25,10
OI003438,O000470,P0439,5,950.28,0
OI003439,O000664,P0077,1,889.59,0
OI003440,O000451,P0397,4,182.77,0
OI003441,O000793,P0402,3,667.33,5
OI003442,O000970,P0337,3,392.26,10
OI003443,O000567,P0405,4,54.58,10
OI003444,O000515,P0292,1,801.29,0
OI003445,O000755,P0045,4,977.58,10
OI003446,O000148,P0040,5,768.76,10
OI003447,O000676,P0220,3,26.74,0
OI003448,O000770,P0304,2,595.03,20
OI003449,O000021,P0184,2,69.6,0
OI003450,O000281,P0010,3,177.04,5
OI003451,O000031,P0037,5,868.21,20
OI003452,O000197,P0070,1,158.17,0
OI003453,O000414,P0293,2,754.38,20
OI003454,O000827,P0237,5,570.86,20
OI003455,O000832,P0019,5,955.34,20
OI003456,O000442,P0038,2,432.1,20
OI003457,O000474,P0041,5,985.24,5
OI003458,O000271,P0225,4,678.2,0
OI003459,O000943,P0492,3,698.5,20
OI003460,O000861,P0181,2,842.25,5
OI003461,O000633,P0104,1,606.59,20
OI003462,O000674,P0159,2,40.57,10
OI003463,O000373,P0120,1,153.28,5
OI003464,O000248,P0301,1,358.45,0
OI003465,O000715,P0249,4,279.56,10
OI003466,O000935,P0410,3,485.14,0
OI003467,O000003,P0072,4,968.49,20
OI003468,O000811,P0157,3,549.31,20
OI003469,O000225,P0206,3,576.67,20
OI003470,O000634,P0454,1,425.59,5
OI003471,O000790,P0456,3,432.36,0
OI003472,O000527,P0440,3,42.7,20
OI003473,O000501,P0181,3,702.04,20
OI003474,O000408,P0020,5,741.72,10
OI003475,O000874,P0316,2,963.26,20
OI003476,O000162,P0057,5,653.57,5
OI003477,O000779,P0115,3,213.83,10
OI003478,O000955,P0369,1,187.45,10
OI003479,O000226,P0083,5,169.49,20
OI003480,O000423,P0219,3,242.42,0
OI003481,O000644,P0315,3,917.0,10
OI003482,O000806,P0179,3,419.81,20
OI003483,O000508,P0153,3,756.18,10
OI003484,O000454,P0158,3,787.71,10
OI003485,O000249,P0203,5,928.72,5
OI003486,O000497,P0427,3,283.03,20
OI003487,O000584,P0116,5,882.11,20
OI003488,O000541,P0009,5,761.48,5
OI003489,O000300,P0115,1,597.39,20
OI003490,O000263,P0310,4,726.31,5
OI003491,O000553,P0052,2,166.12,0
OI003492,O000913,P0067,1,694.36,0
OI003493,O000981,P0390,1,484.14,10
OI003494,O000713,P0099,3,633.99,20
OI003495,O000759,P0173,4,802.35,5
OI003496,O000258,P0020,2,20.06,10
OI003497,O000570,P0291,4,849.77,20
OI003498,O000132,P0076,5,231.21,0
OI003499,O000057,P0073,3,115.57,0
OI003500,O000418,P0376,4,339.99,20
OI003501,O000730,P0271,5,397.69,10
OI003502,O000691,P0322,4,964.2,20
OI003503,O000162,P0473,5,613.39,0
OI003504,O000535,P0362,3,557.02,5
OI003505,O000532,P0357,3,402.58,5
OI003506,O000174,P0038,2,935.2,10
OI003507,O000099,P0454,2,303.66,5
OI003508,O000391,P0425,4,166.0,5
OI003509,O000069,P0440,2,202.95,20
OI003510,O000600,P0094,3,412.51,0
OI003511,O000039,P0155,2,666.65,20
OI003512,O000890,P0380,4,783.62,0
OI003513,O000067,P0283,3,713.65,5
OI003514,O000575,P0196,5,959.67,5
OI003515,O000184,P0332,4,443.77,10
OI003516,O000132,P0239,3,196.44,0
OI003517,O000619,P0107,3,67.86,5
OI003518,O000751,P0485,1,171.74,10
OI003519,O000865,P0201,3,189.36,10
OI003520,O000327,P0102,2,142.14,5
OI003521,O000479,P0005,2,26.08,10
OI003522,O000822,P0294,1,223.37,0
OI003523,O000471,P0012,2,205.3,20
OI003524,O000960,P0226,1,736.72,0
OI003525,O000877,P0402,4,371.55,0
OI003526,O000897,P0439,4,150.57,20
OI003527,O000712,P0385,3,256.63,0
OI003528,O000356,P0143,3,218.5,0
OI003529,O000355,P0467,2,737.37,10
OI003530,O000999,P0088,2,38.75,10
OI003531,O000270,P0024,2,544.78,20
OI003532,O000140,P0485,5,811.4,0
OI003533,O000187,P0233,2,958.04,5
OI003534,O000600,P0027,3,67.9,20
OI003535,O000531,P0339,5,467.94,0
OI003536,O000976,P0329,4,327.9,10
OI003537,O000848,P0055,5,788.79,5
OI003538,O000541,P0026,4,366.16,5
OI003539,O000903,P0079,4,632.63,10
OI003540,O000061,P0447,1,188.08,10
OI003541,O000083,P0411,5,784.12,10
OI003542,O000790,P0202,5,288.93,10
OI003543,O000601,P0372,2,947.68,20
OI003544,O000511,P0322,2,456.86,0
OI003545,O000382,P0052,2,93.69,0
OI003546,O000245,P0272,4,966.35,0
OI003547,O000483,P0357,3,982.7,20
OI003548,O000103,P0343,1,459.87,0
OI003549,O000993,P0150,1,799.96,5
OI003550,O000310,P0181,1,591.88,10
OI003551,O000727,P0092,5,325.16,0
OI003552,O000039,P0053,2,183.75,20
OI003553,O000795,P0384,3,257.28,20
OI003554,O000373,P0084,1,367.11,10
OI003555,O000307,P0074,1,381.92,20
OI003556,O000657,P0351,3,595.19,20
OI003557,O000394,P0466,2,742.64,0
OI003558,O000401,P0104,3,301.48,20
OI003559,O000038,P0157,5,842.21,20
OI003560,O000793,P0307,5,923.22,0
OI003561,O000555,P0238,1,806.4,0
OI003562,O000767,P0315,4,768.3,10
OI003563,O000147,P0314,3,197.57,20
OI003564,O000021,P0132,5,704.97,5
OI003565,O000814,P0219,2,168.36,10
OI003566,O000849,P0120,3,193.14,20
OI003567,O000972,P0164,2,168.42,10
OI003568,O000315,P0009,4,89.75,20
OI003569,O000716,P0278,1,150.34,5
OI003570,O000057,P0335,3,576.98,5
OI003571,O000310,P0304,3,125.86,10
OI003572,O000841,P0112,1,160.12,10
OI003573,O000647,P0388,5,408.2,20
OI003574,O000501,P0238,2,649.3,5
OI003575,O000608,P0341,2,52.32,20
OI003576,O000156,P0172,3,627.27,0
OI003577,O000696,P0050,2,212.72,0
OI003578,O000457,P0336,5,762.68,0
OI003579,O000090,P0140,5,539.09,5
OI003580,O000322,P0033,1,185.01,5
OI003581,O000194,P0487,2,784.29,10
OI003582,O000607,P0262,1,714.12,5
OI003583,O000892,P0279,4,540.43,20
OI003584,O000611,P0458,1,112.94,0
OI003585,O000670,P0135,5,541.86,20
OI003586,O000634,P0157,2,838.8,0
OI003587,O000088,P0407,4,185.88,20
OI003588,O000906,P0327,5,485.64,10
OI003589,O000671,P0398,4,641.43,10
OI003590,O000818,P0384,3,777.32,0
OI003591,O000892,P0371,2,225.53,5
OI003592,O000229,P0313,2,717.71,20
OI003593,O000297,P0092,1,201.37,0
OI003594,O000626,P0354,1,55.02,5
OI003595,O000519,P0273,2,797.88,0
OI003596,O000577,P0376,4,938.28,0
OI003597,O000185,P0242,5,452.05,20
OI003598,O000569,P0295,5,105.57,5
OI003599,O000408,P0057,5,29.7,5
OI003600,O000885,P0217,4,30.73,5
OI003601,O000005,P0032,1,354.36,5
OI003602,O000331,P0277,3,201.46,20
OI003603,O000387,P0447,1,13.81,0
OI003604,O000669,P0415,2,277.45,5
OI003605,O000004,P0479,3,557.62,5
OI003606,O000856,P0432,5,179.21,0
OI003607,O000123,P0231,4,538.64,20
OI003608,O000336,P0422,4,758.72,5
OI003609,O000466,P0091,5,993.01,5
OI003610,O000349,P0313,4,676.44,5
OI003611,O000440,P0418,4,413.43,0
OI003612,O000061,P0173,1,884.44,20
OI003613,O000363,P0204,4,113.71,20
OI003614,O000625,P0495,1,10.81,0
OI003615,O000389,P0080,5,793.19,5
OI003616,O000463,P0368,5,160.83,5
OI003617,O000716,P0460,2,466.48,0
OI003618,O000977,P0167,1,412.0,20
OI003619,O000180,P0198,1,654.14,20
OI003620,O000759,P0423,5,175.38,0
OI003621,O000546,P0127,1,624.96,20
OI003622,O000911,P0490,4,125.61,0
OI003623,O000722,P0497,5,424.81,5
OI003624,O000613,P0180,4,186.41,0
OI003625,O000309,P0360,4,383.1,20
OI003626,O000788,P0392,2,615.52,10
OI003627,O000193,P0071,3,453.74,10
OI003628,O000601,P0304,5,892.2,5
OI003629,O000704,P0167,2,606.32,20
OI003630,O000019,P0392,4,740.79,5
OI003631,O000047,P0228,3,631.13,5
OI003632,O000844,P0217,5,988.58,10
OI003633,O000129,P0392,4,578.35,20
OI003634,O000993,P0012,5,13.81,20
OI003635,O000629,P0352,4,262.36,10
OI003636,O000583,P0208,3,84.52,5
OI003637,O000865,P0434,3,121.42,20
OI003638,O000497,P0148,4,523.8,10
OI003639,O000423,P0205,5,541.07,0
OI003640,O000780,P0150,5,538.37,10
OI003641,O000594,P0162,1,794.41,5
OI003642,O000808,P0449,1,333.4,5
OI003643,O000243,P0428,1,172.39,5
OI003644,O000940,P0021,4,406.21,0
OI003645,O000038,P0431,5,187.35,10
OI003646,O000735,P0267,1,772.47,0
OI003647,O000390,P0448,1,336.58,10
OI003648,O000486,P0317,5,739.52,10
OI003649,O000218,P0284,3,421.83,5
OI003650,O000030,P0077,4,790.42,0
OI003651,O000097,P0001,2,55.47,10
OI003652,O000800,P0390,4,110.8,10
OI003653,O000417,P0009,3,393.53,0
OI003654,O000535,P0393,5,199.67,20
OI003655,O000603,P0222,4,573.79,20
OI003656,O000040,P0335,1,535.51,5
OI003657,O000849,P0450,1,40.92,5
OI003658,O000876,P0191,1,57.13,10
OI003659,O000606,P0156,3,140.21,0
OI003660,O000806,P0248,3,668.61,20
OI003661,O000821,P0420,3,173.19,0
OI003662,O000774,P0073,2,125.66,10
OI003663,O000894,P0447,4,145.56,20
OI003664,O000366,P0095,2,133.64,0
OI003665,O000680,P0121,2,932.55,10
OI003666,O000901,P0407,1,266.03,10
OI003667,O000984,P0462,4,310.54,10
OI003668,O000667,P0191,5,230.61,20
OI003669,O000669,P0088,1,849.62,5
OI003670,O000462,P0161,1,494.21,0
OI003671,O000281,P0148,3,731.37,5
OI003672,O000209,P0086,5,65.79,5
OI003673,O000808,P0066,2,947.04,0
OI003674,O000968,P0122,2,636.97,20
OI003675,O000058,P0081,4,774.68,5
OI003676,O000710,P0285,3,715.24,10
OI003677,O000666,P0088,2,588.61,10
OI003678,O000349,P0349,3,148.54,10
OI003679,O000208,P0208,1,977.72,10
OI003680,O000193,P0189,5,93.19,0
OI003681,O000113,P0173,1,533.8,0
OI003682,O000744,P0158,5,101.82,20
OI003683,O000931,P0158,3,476.9,10
OI003684,O000440,P0183,2,304.59,10
OI003685,O000230,P0427,4,127.89,10
OI003686,O000941,P0103,3,296.49,5
OI003687,O000076,P0171,2,493.45,0
OI003688,O000456,P0100,1,534.55,20
OI003689,O000171,P0448,1,691.5,5
OI003690,O000374,P0219,1,517.85,5
OI003691,O000140,P0181,2,485.12,20
OI003692,O000403,P0005,3,828.94,20
OI003693,O000377,P0162,1,320.33,0
OI003694,O000912,P0355,3,414.51,5
OI003695,O000671,P0374,2,487.8,0
OI003696,O000208,P0263,5,864.84,10
OI003697,O000871,P0352,4,196.11,10
OI003698,O000782,P0255,1,737.87,20
OI003699,O000776,P0478,2,596.56,20
OI003700,O000134,P0159,2,217.8,20
OI003701,O000280,P0301,5,579.84,20
OI003702,O000881,P0135,3,62.13,0
OI003703,O000076,P0058,1,536.94,10
OI003704,O000983,P0117,5,26.79,5
OI003705,O000698,P0084,1,707.23,20
OI003706,O000595,P0464,3,178.5,10
OI003707,O000799,P0142,5,778.71,10
OI003708,O000938,P0299,3,443.66,10
OI003709,O000903,P0169,5,355.04,5
OI003710,O000228,P0432,5,60.83,5
OI003711,O000147,P0226,5,468.13,0
OI003712,O000282,P0154,5,545.04,20
OI003713,O000168,P0237,1,926.97,10
OI003714,O000538,P0474,3,812.78,10
OI003715,O000423,P0218,4,762.94,5
OI003716,O000802,P0268,1,92.17,5
OI003717,O000061,P0108,5,507.75,20
OI003718,O000234,P0397,1,582.34,20
OI003719,O000164,P0141,3,580.67,0
OI003720,O000342,P0427,1,450.84,0
OI003721,O000759,P0162,2,564.67,20
OI003722,O000867,P0300,2,228.8,10
OI003723,O000184,P0322,3,747.07,0
OI003724,O000952,P0493,1,771.11,10
OI003725,O000400,P0065,4,29.78,0
OI003726,O000250,P0295,2,789.39,0
OI003727,O000022,P0128,5,134.39,20
OI003728,O000630,P0069,3,356.07,5
OI003729,O000874,P0022,5,68.48,10
OI003730,O000207,P0439,5,720.01,0
OI003731,O000581,P0168,1,880.53,10
OI003732,O000435,P0366,4,214.52,0
OI003733,O000703,P0478,5,501.23,20
OI003734,O000824,P0072,4,88.08,10
OI003735,O000867,P0369,5,406.93,5
OI003736,O000429,P0181,2,800.49,0
OI003737,O000015,P0321,3,549.11,20
OI003738,O000186,P0188,3,455.86,5
OI003739,O000177,P0334,3,862.17,20
OI003740,O000491,P0300,4,572.42,10
OI003741,O000711,P0405,1,110.25,10
OI003742,O000505,P0202,5,52.16,5
OI003743,O000146,P0467,2,476.82,5
OI003744,O000936,P0015,2,549.26,20
OI003745,O000775,P0210,1,349.68,5
OI003746,O000605,P0091,5,91.38,10
OI003747,O000526,P0036,4,85.78,0
OI003748,O000946,P0491,3,638.26,5
OI003749,O000686,P0275,3,415.5,10
OI003750,O000088,P0500,3,963.7,0
OI003751,O000387,P0343,5,551.39,5
OI003752,O000903,P0110,1,271.42,20
OI003753,O000860,P0107,4,142.98,0
OI003754,O000540,P0325,3,679.67,20
OI003755,O000238,P0271,5,237.62,10
OI003756,O000433,P0475,1,579.59,0
OI003757,O000857,P0254,4,267.53,0
OI003758,O000356,P0089,5,541.22,10
OI003759,O000114,P0233,3,872.46,10
OI003760,O000230,P0439,2,832.85,10
OI003761,O000930,P0070,4,132.05,10
OI003762,O000403,P0011,4,807.98,0
OI003763,O000217,P0388,4,840.75,10
OI003764,O000072,P0104,3,947.64,0
OI003765,O000601,P0253,2,552.89,20
OI003766,O000736,P0493,5,230.22,5
OI003767,O000440,P0208,3,763.37,20
OI003768,O000029,P0425,3,103.35,0
OI003769,O000026,P0319,1,942.66,10
OI003770,O000396,P0263,4,969.63,5
OI003771,O000262,P0203,2,355.19,5
OI003772,O000081,P0474,3,77.14,5
OI003773,O000477,P0458,1,615.1,10
OI003774,O000923,P0237,2,17.25,10
OI003775,O000136,P0011,1,710.2,20
OI003776,O000558,P0052,5,222.94,10
OI003777,O000761,P0400,2,841.79,0
OI003778,O000122,P0319,4,717.44,10
OI003779,O000203,P0489,2,152.76,10
OI003780,O000954,P0015,5,732.89,20
OI003781,O000310,P0382,4,983.13,20
OI003782,O000420,P0094,2,379.46,20
OI003783,O000612,P0407,2,193.67,0
OI003784,O000543,P0427,2,180.67,0
OI003785,O000221,P0274,5,61.1,5
OI003786,O000626,P0196,5,437.3,20
OI003787,O000441,P0026,4,21.88,20
OI003788,O000919,P0356,2,65.53,5
OI003789,O000072,P0017,5,341.87,5
OI003790,O000801,P0458,4,724.23,0
OI003791,O000739,P0101,4,958.85,0
OI003792,O000021,P0174,4,481.04,10
OI003793,O000062,P0031,1,499.98,5
OI003794,O000684,P0490,5,966.04,0
OI003795,O000945,P0111,5,466.86,5
OI003796,O000071,P0336,4,179.95,0
OI003797,O000224,P0105,5,814.87,0
OI003798,O000867,P0242,1,658.54,20
OI003799,O000292,P0096,1,34.7,10
OI003800,O000648,P0446,3,746.05,0
OI003801,O000617,P0057,5,175.51,0
OI003802,O000971,P0428,1,460.24,10
OI003803,O000502,P0209,1,983.42,5
OI003804,O000462,P0389,3,300.2,5
OI003805,O000377,P0185,2,101.91,20
OI003806,O000032,P0074,3,189.27,10
OI003807,O000169,P0073,1,587.51,10
OI003808,O000914,P0409,4,884.47,20
OI003809,O000047,P0107,2,426.46,10
OI003810,O000647,P0049,2,923.72,20
OI003811,O000838,P0041,4,606.65,10
OI003812,O000050,P0497,2,277.64,10
OI003813,O000736,P0300,5,357.25,20
OI003814,O000076,P0068,1,115.24,0
OI003815,O000655,P0490,5,585.63,0
OI003816,O000350,P0413,4,545.09,20
OI003817,O000585,P0376,5,804.31,20
OI003818,O000523,P0246,5,433.68,20
OI003819,O000260,P0110,4,385.58,0
OI003820,O000020,P0257,5,276.54,20
OI003821,O000531,P0013,5,751.71,20
OI003822,O000182,P0290,1,576.17,20
OI003823,O000598,P0318,5,139.32,20
OI003824,O000616,P0023,1,409.63,5
OI003825,O000805,P0312,2,835.27,10
OI003826,O000472,P0143,5,276.33,20
OI003827,O000554,P0230,1,509.13,0
OI003828,O000459,P0294,5,416.12,10
OI003829,O000885,P0096,2,717.27,0
OI003830,O000345,P0034,2,207.31,20
OI003831,O000304,P0444,1,365.69,10
OI003832,O000004,P0450,2,763.75,0
OI003833,O000125,P0011,1,553.06,20
OI003834,O000510,P0407,3,746.34,20
OI003835,O000929,P0123,5,120.12,0
OI003836,O000007,P0265,5,576.02,0
OI003837,O000249,P0130,1,412.13,0
OI003838,O000048,P0297,1,390.64,5
OI003839,O000482,P0072,4,209.53,20
OI003840,O000942,P0379,5,54.28,0
OI003841,O000690,P0154,5,989.1,0
OI003842,O000871,P0246,3,394.62,0
OI003843,O000104,P0012,5,817.78,10
OI003844,O000449,P0128,4,127.55,0
OI003845,O000501,P0488,4,91.66,0
OI003846,O000175,P0163,1,665.53,10
OI003847,O000531,P0169,5,150.11,10
OI003848,O000308,P0499,1,197.22,10
OI003849,O000025,P0036,3,211.42,5
OI003850,O000569,P0212,4,39.67,10
OI003851,O000769,P0484,5,611.14,10
OI003852,O000581,P0298,3,864.6,20
OI003853,O000905,P0076,1,104.54,5
OI003854,O000547,P0452,1,812.01,0
OI003855,O000601,P0078,2,656.09,20
OI003856,O000592,P0496,1,157.8,20
OI003857,O000289,P0018,5,353.18,0
OI003858,O000021,P0135,3,905.79,20
OI003859,O000466,P0405,3,640.8,5
OI003860,O000843,P0160,2,951.52,5
OI003861,O000706,P0233,1,18.34,0
OI003862,O000327,P0318,1,992.57,5
OI003863,O000680,P0055,5,125.03,20
OI003864,O000143,P0322,2,788.44,10
OI003865,O000709,P0290,1,294.0,20
OI003866,O000235,P0453,1,70.22,5
OI003867,O000449,P0029,3,432.21,0
OI003868,O000111,P0044,2,565.94,5
OI003869,O000939,P0045,1,98.83,5
OI003870,O000411,P0463,2,572.12,20
OI003871,O000141,P0180,1,133.84,10
OI003872,O000767,P0006,4,738.07,20
OI003873,O000666,P0115,3,318.94,0
OI003874,O000626,P0336,2,894.9,20
OI003875,O000859,P0113,3,388.99,0
OI003876,O000220,P0319,1,339.57,0
OI003877,O000750,P0256,2,964.4,10
OI003878,O000556,P0433,2,266.88,10
OI003879,O000864,P0043,4,999.18,5
OI003880,O000335,P0482,3,759.29,5
OI003881,O000940,P0343,2,400.3,0
OI003882,O000867,P0201,4,706.56,20
OI003883,O000720,P0478,4,953.18,5
OI003884,O000566,P0040,5,880.53,20
OI003885,O000906,P0262,3,792.21,10
OI003886,O000970,P0240,1,665.77,0
OI003887,O000426,P0186,1,46.13,0
OI003888,O000882,P0156,5,569.97,10
OI003889,O000299,P0065,2,320.07,10
OI003890,O000430,P0158,1,314.17,20
OI003891,O000775,P0281,2,948.0,5
OI003892,O000178,P0173,4,845.04,10
OI003893,O000336,P0183,3,579.08,5
OI003894,O000036,P0497,4,663.33,10
OI003895,O000580,P0330,1,768.75,0
OI003896,O000180,P0397,2,551.23,0
OI003897,O000301,P0238,2,12.5,20
OI003898,O000479,P0158,2,343.99,10
OI003899,O000207,P0448,5,808.23,0
OI003900,O000568,P0301,4,541.47,20
OI003901,O000830,P0133,1,353.84,0
OI003902,O000207,P0023,2,100.2,10
OI003903,O000637,P0101,3,91.44,5
OI003904,O000507,P0442,1,127.28,20
OI003905,O000105,P0160,5,746.53,20
OI003906,O000009,P0422,2,501.7,0
OI003907,O000332,P0198,1,987.58,5
OI003908,O000335,P0032,2,113.98,20
OI003909,O000102,P0042,1,809.51,0
OI003910,O000028,P0108,3,919.79,20
OI003911,O000240,P0124,1,752.71,20
OI003912,O000203,P0302,4,764.31,20
OI003913,O000094,P0400,1,885.78,20
OI003914,O000319,P0390,3,686.91,0
OI003915,O000722,P0133,1,586.02,10
OI003916,O000956,P0421,5,335.37,10
OI003917,O000020,P0322,1,86.27,20
OI003918,O000698,P0115,3,534.81,0
OI003919,O000047,P0242,2,562.53,20
OI003920,O000008,P0242,2,781.6,0
OI003921,O000465,P0240,1,946.04,0
OI003922,O000874,P0015,5,693.36,0
OI003923,O000963,P0500,2,138.48,5
OI003924,O000787,P0129,4,495.51,0
OI003925,O000406,P0249,3,839.13,0
OI003926,O000917,P0450,4,564.06,0
OI003927,O000015,P0094,3,551.56,10
OI003928,O000721,P0239,5,41.16,5
OI003929,O000527,P0343,3,202.21,5
OI003930,O000437,P0449,4,964.37,5
OI003931,O000249,P0201,5,47.67,20
OI003932,O000784,P0283,3,848.45,10
OI003933,O000816,P0342,4,29.72,20
OI003934,O000731,P0034,4,623.55,0
OI003935,O000504,P0296,3,700.01,5
OI003936,O000184,P0165,1,738.44,20
OI003937,O000611,P0422,2,394.51,0
OI003938,O000984,P0476,1,225.41,10
OI003939,O000096,P0482,5,769.18,5
OI003940,O000578,P0435,2,705.79,0
OI003941,O000455,P0296,2,295.67,10
OI003942,O000941,P0034,2,33.35,10
OI003943,O000220,P0379,4,604.68,0
OI003944,O000032,P0162,2,56.38,0
OI003945,O000755,P0467,1,383.29,10
OI003946,O000795,P0358,3,410.24,5
OI003947,O000474,P0342,5,863.88,5
OI003948,O000635,P0282,1,102.54,10
OI003949,O000035,P0420,1,881.66,10
OI003950,O000340,P0216,3,771.02,5
OI003951,O000903,P0259,5,789.37,0
OI003952,O000656,P0242,2,556.29,10
OI003953,O000228,P0071,5,772.72,20
OI003954,O000180,P0169,1,142.65,10
OI003955,O000490,P0260,1,347.95,10
OI003956,O000317,P0193,1,764.8,20
OI003957,O000330,P0117,4,28.67,10
OI003958,O000600,P0223,3,773.98,20
OI003959,O000948,P0240,2,46.31,0
OI003960,O000905,P0053,1,466.09,0
OI003961,O000207,P0238,1,368.04,10
OI003962,O000985,P0273,2,486.34,0
OI003963,O000444,P0051,4,324.87,5
OI003964,O000033,P0398,2,889.78,10
OI003965,O000150,P0431,3,508.22,10
OI003966,O000941,P0344,2,389.49,5
OI003967,O000354,P0171,3,772.87,20
OI003968,O000825,P0076,4,194.08,10
OI003969,O000094,P0230,4,434.32,5
OI003970,O000022,P0229,4,686.36,5
OI003971,O000980,P0485,1,861.07,5
OI003972,O000693,P0107,5,967.23,20
OI003973,O000975,P0214,2,364.55,5
OI003974,O000447,P0458,5,436.93,20
OI003975,O000107,P0209,1,799.36,20
OI003976,O000479,P0091,1,696.98,10
OI003977,O000482,P0133,1,353.38,0
OI003978,O000297,P0243,2,581.93,0
OI003979,O000671,P0306,4,434.77,10
OI003980,O000019,P0161,2,684.99,10
OI003981,O000843,P0231,1,739.38,20
OI003982,O000629,P0364,3,350.82,5
OI003983,O000894,P0436,1,590.83,0
OI003984,O000495,P0426,5,267.08,5
OI003985,O000977,P0108,4,752.08,5
OI003986,O000933,P0374,2,188.46,5
OI003987,O000360,P0484,2,487.32,0
OI003988,O000154,P0428,4,831.83,20
OI003989,O000873,P0311,1,969.02,0
